slurmstepd: info: Setting TMPDIR to /scratch/10928671. Previous errors about TMPDIR can be discarded
cesga/2020 unloaded
        Preparing the environment for use of the CESGA 2020 software stack.
        Please rebuild modules cache: module --ignore-cache avail
     
cesga/2020 loaded
python/3.9.9 loaded
jupyter-server/1.13.5-python-3.9.9 loaded
jupyterlab/3.2.4-python-3.9.9 loaded

  0%|          | 0/480 [00:00<?, ?batch/s]Restormer model not found. Restormer preprocessing will be disabled.
Available Models: ['FRNet', 'FRNet_1ch', 'FRNetR', 'RoiNet11', 'RoiNet9', 'RoiNet9_plusk', 'RoiNet7', 'RoiNet5', 'RoiNet3', 'RoiNetR', 'RoiNet9x1.5', 'RoiNet7x1.5', 'RoiNet5x1.5', 'RoiNet3x1.5', 'RoiNet9x0.5', 'RoiNet7x0.5', 'RoiNet5x0.5', 'RoiNetx2', 'RoiNet_AblationOne_Simple', 'RoiNet_Ablation3_Simple', 'RoiNet_AblationOne_Residual', 'RoiNet_Ablation3_Residual']
Datasets_library: {'FIVES512': {'paths': {'train': 'dataset/FIVES512/train', 'val': 'dataset/FIVES512/val', 'test': 'dataset/FIVES512/test'}, 'preprocessing': {'start': 0, 'end': 1}}, 'FIVES': {'paths': {'train': 'dataset/FIVES/train', 'val': 'dataset/FIVES/val', 'test': 'dataset/FIVES/test'}, 'preprocessing': {'start': 0, 'end': 1}}}
USING CHANNELS = 3
Available Datasets: ['FIVES512', 'FIVES']

All datasets: {'FIVES512': {'train': <ds.dataset.SegmentationDataset object at 0x1457a18946d0>, 'val': <ds.dataset.SegmentationDataset object at 0x1457a18a0090>, 'test': <ds.dataset.SegmentationDataset object at 0x1457a1826290>}, 'FIVES': {'train': <ds.dataset.SegmentationDataset object at 0x1457a1827d10>, 'val': <ds.dataset.SegmentationDataset object at 0x1457a1802750>, 'test': <ds.dataset.SegmentationDataset object at 0x1457a1805610>}}
Dataset a usar: {'train': <ds.dataset.SegmentationDataset object at 0x1457a1827d10>, 'val': <ds.dataset.SegmentationDataset object at 0x1457a1802750>, 'test': <ds.dataset.SegmentationDataset object at 0x1457a1805610>}
Configuración de Entrenamiento:
  Model: RoiNet_Ablation3_Residual
  Dataset: FIVES
  Config File: code/config/config.json
  Epochs: 300
  Thresh Value: 100
  Batch Size: 1
  Num Workers: 32
  Learning Rate: 0.0001
  Weight Decay: 0.001
  Loss Function: Dice
  Loss Alpha: 0.2
  Loss Beta: 0.8
  Loss Gamma: 0.5
  Logging Enabled: True
  Output Prefix: RoiNet_Ablation3_Residual_
  Augmentation Config: {'enabled': True, 'geometric': False, 'elastic': False, 'intensity_and_color': False, 'gamma': False, 'noise': False, 'otrosfives': True}
  Restormer Enabled: False
  Output Directory: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-35-56
Parameters logged to: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-35-56/parameters_FIVES_RoiNet_Ablation3_Residual_Dice_True_False.log

Modelo cargado en GPU:
- Parámetros totales: 4687174
- Memoria ocupada por modelo en GPU: 17.88 MB

==== Memoria GPU - Después de cargar el modelo en GPU ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB


USING: Dice

==== Memoria GPU - Inicio de época ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB


Train Epoch 0:   0%|          | 0/480 [00:02<?, ?batch/s]
Train Epoch 0:   0%|          | 0/480 [00:07<?, ?batch/s, avg_loss=0.850, curr_loss=0.850, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:07<1:01:41,  7.73s/batch, avg_loss=0.850, curr_loss=0.850, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:07<1:01:41,  7.73s/batch, avg_loss=0.850, curr_loss=0.850, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:08<1:01:41,  7.73s/batch, avg_loss=0.839, curr_loss=0.828, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:08<1:01:41,  7.73s/batch, avg_loss=0.839, curr_loss=0.828, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:08<1:01:41,  7.73s/batch, avg_loss=0.831, curr_loss=0.817, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:08<1:01:41,  7.73s/batch, avg_loss=0.831, curr_loss=0.817, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:09<1:01:41,  7.73s/batch, avg_loss=0.841, curr_loss=0.869, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:09<14:46,  1.86s/batch, avg_loss=0.841, curr_loss=0.869, gpu_usage=GPU 0: 140.6MB]  
Train Epoch 0:   1%|          | 4/480 [00:09<14:46,  1.86s/batch, avg_loss=0.841, curr_loss=0.869, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:09<14:46,  1.86s/batch, avg_loss=0.837, curr_loss=0.821, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:09<14:46,  1.86s/batch, avg_loss=0.837, curr_loss=0.821, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:10<14:46,  1.86s/batch, avg_loss=0.828, curr_loss=0.786, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:10<14:46,  1.86s/batch, avg_loss=0.828, curr_loss=0.786, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:10<14:46,  1.86s/batch, avg_loss=0.820, curr_loss=0.771, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:10<08:52,  1.13s/batch, avg_loss=0.820, curr_loss=0.771, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:10<08:52,  1.13s/batch, avg_loss=0.820, curr_loss=0.771, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:11<08:52,  1.13s/batch, avg_loss=0.823, curr_loss=0.843, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:11<08:52,  1.13s/batch, avg_loss=0.823, curr_loss=0.843, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:11<08:52,  1.13s/batch, avg_loss=0.825, curr_loss=0.838, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:11<08:52,  1.13s/batch, avg_loss=0.825, curr_loss=0.838, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:12<08:52,  1.13s/batch, avg_loss=0.818, curr_loss=0.755, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:12<06:40,  1.17batch/s, avg_loss=0.818, curr_loss=0.755, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:12<06:40,  1.17batch/s, avg_loss=0.818, curr_loss=0.755, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:12<06:40,  1.17batch/s, avg_loss=0.812, curr_loss=0.758, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:12<06:40,  1.17batch/s, avg_loss=0.812, curr_loss=0.758, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:13<06:40,  1.17batch/s, avg_loss=0.809, curr_loss=0.773, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:13<06:40,  1.17batch/s, avg_loss=0.809, curr_loss=0.773, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:13<06:40,  1.17batch/s, avg_loss=0.819, curr_loss=0.942, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:13<05:33,  1.40batch/s, avg_loss=0.819, curr_loss=0.942, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:13<05:33,  1.40batch/s, avg_loss=0.819, curr_loss=0.942, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:14<05:33,  1.40batch/s, avg_loss=0.817, curr_loss=0.788, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:14<05:33,  1.40batch/s, avg_loss=0.817, curr_loss=0.788, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:14<05:33,  1.40batch/s, avg_loss=0.811, curr_loss=0.732, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:14<05:33,  1.40batch/s, avg_loss=0.811, curr_loss=0.732, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:15<05:33,  1.40batch/s, avg_loss=0.817, curr_loss=0.907, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:15<04:54,  1.57batch/s, avg_loss=0.817, curr_loss=0.907, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:15<04:54,  1.57batch/s, avg_loss=0.817, curr_loss=0.907, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:15<04:54,  1.57batch/s, avg_loss=0.813, curr_loss=0.745, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:15<04:54,  1.57batch/s, avg_loss=0.813, curr_loss=0.745, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:16<04:54,  1.57batch/s, avg_loss=0.808, curr_loss=0.728, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:16<04:54,  1.57batch/s, avg_loss=0.808, curr_loss=0.728, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:16<04:54,  1.57batch/s, avg_loss=0.806, curr_loss=0.761, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:16<04:30,  1.70batch/s, avg_loss=0.806, curr_loss=0.761, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:16<04:30,  1.70batch/s, avg_loss=0.806, curr_loss=0.761, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:17<04:30,  1.70batch/s, avg_loss=0.806, curr_loss=0.817, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:17<04:30,  1.70batch/s, avg_loss=0.806, curr_loss=0.817, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:17<04:30,  1.70batch/s, avg_loss=0.803, curr_loss=0.735, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:17<04:30,  1.70batch/s, avg_loss=0.803, curr_loss=0.735, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:18<04:30,  1.70batch/s, avg_loss=0.799, curr_loss=0.707, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   5%|▍         | 22/480 [00:18<04:14,  1.80batch/s, avg_loss=0.799, curr_loss=0.707, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   5%|▍         | 22/480 [00:18<04:14,  1.80batch/s, avg_loss=0.799, curr_loss=0.707, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█         | 52/480 [00:33<03:32,  2.02batch/s, avg_loss=0.749, curr_loss=0.726, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█         | 52/480 [00:34<03:32,  2.02batch/s, avg_loss=0.748, curr_loss=0.691, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:34<03:30,  2.02batch/s, avg_loss=0.748, curr_loss=0.691, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:34<03:30,  2.02batch/s, avg_loss=0.748, curr_loss=0.691, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:34<03:30,  2.02batch/s, avg_loss=0.748, curr_loss=0.734, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:34<03:30,  2.02batch/s, avg_loss=0.748, curr_loss=0.734, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:35<03:30,  2.02batch/s, avg_loss=0.745, curr_loss=0.594, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:35<03:30,  2.02batch/s, avg_loss=0.745, curr_loss=0.594, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:35<03:30,  2.02batch/s, avg_loss=0.746, curr_loss=0.766, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:35<03:28,  2.02batch/s, avg_loss=0.746, curr_loss=0.766, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:35<03:28,  2.02batch/s, avg_loss=0.746, curr_loss=0.766, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:36<03:28,  2.02batch/s, avg_loss=0.743, curr_loss=0.606, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:36<03:28,  2.02batch/s, avg_loss=0.743, curr_loss=0.606, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:36<03:28,  2.02batch/s, avg_loss=0.741, curr_loss=0.587, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:36<03:28,  2.02batch/s, avg_loss=0.741, curr_loss=0.587, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:37<03:28,  2.02batch/s, avg_loss=0.738, curr_loss=0.586, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:37<03:27,  2.02batch/s, avg_loss=0.738, curr_loss=0.586, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:37<03:27,  2.02batch/s, avg_loss=0.738, curr_loss=0.586, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:37<03:27,  2.02batch/s, avg_loss=0.738, curr_loss=0.712, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:37<03:27,  2.02batch/s, avg_loss=0.738, curr_loss=0.712, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:38<03:27,  2.02batch/s, avg_loss=0.736, curr_loss=0.629, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:38<03:27,  2.02batch/s, avg_loss=0.736, curr_loss=0.629, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:38<03:27,  2.02batch/s, avg_loss=0.736, curr_loss=0.720, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:38<03:25,  2.02batch/s, avg_loss=0.736, curr_loss=0.720, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:38<03:25,  2.02batch/s, avg_loss=0.736, curr_loss=0.720, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:39<03:25,  2.02batch/s, avg_loss=0.737, curr_loss=0.802, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:39<03:25,  2.02batch/s, avg_loss=0.737, curr_loss=0.802, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:39<03:25,  2.02batch/s, avg_loss=0.735, curr_loss=0.606, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:39<03:25,  2.02batch/s, avg_loss=0.735, curr_loss=0.606, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:40<03:25,  2.02batch/s, avg_loss=0.733, curr_loss=0.622, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:40<03:24,  2.02batch/s, avg_loss=0.733, curr_loss=0.622, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:40<03:24,  2.02batch/s, avg_loss=0.733, curr_loss=0.622, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:40<03:24,  2.02batch/s, avg_loss=0.732, curr_loss=0.679, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:40<03:24,  2.02batch/s, avg_loss=0.732, curr_loss=0.679, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:41<03:24,  2.02batch/s, avg_loss=0.731, curr_loss=0.640, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:41<03:24,  2.02batch/s, avg_loss=0.731, curr_loss=0.640, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:41<03:24,  2.02batch/s, avg_loss=0.731, curr_loss=0.731, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:41<03:23,  2.02batch/s, avg_loss=0.731, curr_loss=0.731, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:41<03:23,  2.02batch/s, avg_loss=0.731, curr_loss=0.731, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:42<03:23,  2.02batch/s, avg_loss=0.730, curr_loss=0.685, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:42<03:23,  2.02batch/s, avg_loss=0.730, curr_loss=0.685, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:42<03:23,  2.02batch/s, avg_loss=0.728, curr_loss=0.588, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:42<03:23,  2.02batch/s, avg_loss=0.728, curr_loss=0.588, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:43<03:23,  2.02batch/s, avg_loss=0.728, curr_loss=0.690, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:43<03:21,  2.02batch/s, avg_loss=0.728, curr_loss=0.690, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:43<03:21,  2.02batch/s, avg_loss=0.728, curr_loss=0.690, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:43<03:21,  2.02batch/s, avg_loss=0.726, curr_loss=0.581, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:43<03:21,  2.02batch/s, avg_loss=0.726, curr_loss=0.581, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:44<03:21,  2.02batch/s, avg_loss=0.724, curr_loss=0.613, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:44<03:21,  2.02batch/s, avg_loss=0.724, curr_loss=0.613, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:44<03:21,  2.02batch/s, avg_loss=0.725, curr_loss=0.772, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:44<03:20,  2.02batch/s, avg_loss=0.725, curr_loss=0.772, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:44<03:20,  2.02batch/s, avg_loss=0.725, curr_loss=0.772, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:45<03:20,  2.02batch/s, avg_loss=0.722, curr_loss=0.533, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:45<03:20,  2.02batch/s, avg_loss=0.722, curr_loss=0.533, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:45<03:20,  2.02batch/s, avg_loss=0.721, curr_loss=0.585, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:45<03:20,  2.02batch/s, avg_loss=0.721, curr_loss=0.585, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:46<03:20,  2.02batch/s, avg_loss=0.720, curr_loss=0.689, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:46<03:18,  2.02batch/s, avg_loss=0.720, curr_loss=0.689, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:46<03:18,  2.02batch/s, avg_loss=0.720, curr_loss=0.689, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:46<03:18,  2.02batch/s, avg_loss=0.719, curr_loss=0.625, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:46<03:18,  2.02batch/s, avg_loss=0.719, curr_loss=0.625, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:47<03:18,  2.02batch/s, avg_loss=0.717, curr_loss=0.572, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:47<03:18,  2.02batch/s, avg_loss=0.717, curr_loss=0.572, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:47<03:18,  2.02batch/s, avg_loss=0.715, curr_loss=0.571, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:47<03:17,  2.02batch/s, avg_loss=0.715, curr_loss=0.571, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:47<03:17,  2.02batch/s, avg_loss=0.715, curr_loss=0.571, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:48<03:17,  2.02batch/s, avg_loss=0.714, curr_loss=0.610, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:48<03:17,  2.02batch/s, avg_loss=0.714, curr_loss=0.610, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:48<03:17,  2.02batch/s, avg_loss=0.715, curr_loss=0.771, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:48<03:17,  2.02batch/s, avg_loss=0.715, curr_loss=0.771, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:49<03:17,  2.02batch/s, avg_loss=0.714, curr_loss=0.601, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:49<03:15,  2.02batch/s, avg_loss=0.714, curr_loss=0.601, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:49<03:15,  2.02batch/s, avg_loss=0.714, curr_loss=0.601, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:49<03:15,  2.02batch/s, avg_loss=0.713, curr_loss=0.694, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:49<03:15,  2.02batch/s, avg_loss=0.713, curr_loss=0.694, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:50<03:15,  2.02batch/s, avg_loss=0.712, curr_loss=0.561, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:50<03:15,  2.02batch/s, avg_loss=0.712, curr_loss=0.561, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:50<03:15,  2.02batch/s, avg_loss=0.710, curr_loss=0.599, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:50<03:14,  2.02batch/s, avg_loss=0.710, curr_loss=0.599, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:50<03:14,  2.02batch/s, avg_loss=0.710, curr_loss=0.599, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:51<03:14,  2.02batch/s, avg_loss=0.709, curr_loss=0.623, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:51<03:14,  2.02batch/s, avg_loss=0.709, curr_loss=0.623, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:51<03:14,  2.02batch/s, avg_loss=0.707, curr_loss=0.544, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:51<03:14,  2.02batch/s, avg_loss=0.707, curr_loss=0.544, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:52<03:14,  2.02batch/s, avg_loss=0.706, curr_loss=0.571, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:52<03:13,  2.01batch/s, avg_loss=0.706, curr_loss=0.571, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:52<03:13,  2.01batch/s, avg_loss=0.706, curr_loss=0.571, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:52<03:13,  2.01batch/s, avg_loss=0.705, curr_loss=0.600, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:52<03:13,  2.01batch/s, avg_loss=0.705, curr_loss=0.600, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:53<03:13,  2.01batch/s, avg_loss=0.703, curr_loss=0.560, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:53<03:13,  2.01batch/s, avg_loss=0.703, curr_loss=0.560, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:53<03:13,  2.01batch/s, avg_loss=0.703, curr_loss=0.662, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  20%|█▉        | 94/480 [00:53<03:11,  2.02batch/s, avg_loss=0.703, curr_loss=0.662, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  20%|█▉        | 94/480 [00:53<03:11,  2.02batch/s, avg_loss=0.703, curr_loss=0.662, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  20%|█▉        | 94/480 [00:54<03:11,  2.02batch/s, avg_loss=0.701, curr_loss=0.496, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  20%|█▉        | 94/480 [00:54<03:11,  2.02batch/s, avg_loss=0.701, curr_loss=0.496, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  20%|█▉        | 94/480 [00:54<03:11,  2.02batch/s, avg_loss=0.700, curr_loss=0.606, gpu_usage=GPU 0: 140.6MB]
