slurmstepd: info: Setting TMPDIR to /scratch/10928454. Previous errors about TMPDIR can be discarded
cesga/2020 unloaded
        Preparing the environment for use of the CESGA 2020 software stack.
        Please rebuild modules cache: module --ignore-cache avail
     
cesga/2020 loaded
python/3.9.9 loaded
jupyter-server/1.13.5-python-3.9.9 loaded
jupyterlab/3.2.4-python-3.9.9 loaded
  0%|          | 0/480 [00:00<?, ?batch/s]Restormer model not found. Restormer preprocessing will be disabled.
Available Models: ['FRNet', 'FRNet_1ch', 'FRNetR', 'RoiNet11', 'RoiNet9', 'RoiNet9_plusk', 'RoiNet7', 'RoiNet5', 'RoiNet3', 'RoiNetR', 'RoiNet9x1.5', 'RoiNet7x1.5', 'RoiNet5x1.5', 'RoiNet3x1.5', 'RoiNet9x0.5', 'RoiNet7x0.5', 'RoiNet5x0.5', 'RoiNetx2', 'RoiNet_AblationOne_Simple', 'RoiNet_Ablation3_Simple', 'RoiNet_AblationOne_Residual', 'RoiNet_Ablation3_Residual']
Datasets_library: {'FIVES512': {'paths': {'train': 'dataset/FIVES512/train', 'val': 'dataset/FIVES512/val', 'test': 'dataset/FIVES512/test'}, 'preprocessing': {'start': 0, 'end': 1}}, 'FIVES': {'paths': {'train': 'dataset/FIVES/train', 'val': 'dataset/FIVES/val', 'test': 'dataset/FIVES/test'}, 'preprocessing': {'start': 0, 'end': 1}}}
USING CHANNELS = 3
Available Datasets: ['FIVES512', 'FIVES']
All datasets: {'FIVES512': {'train': <ds.dataset.SegmentationDataset object at 0x152203e16710>, 'val': <ds.dataset.SegmentationDataset object at 0x152203e220d0>, 'test': <ds.dataset.SegmentationDataset object at 0x152203da82d0>}, 'FIVES': {'train': <ds.dataset.SegmentationDataset object at 0x152203da9d50>, 'val': <ds.dataset.SegmentationDataset object at 0x152203d84790>, 'test': <ds.dataset.SegmentationDataset object at 0x152203d87650>}}
Dataset a usar: {'train': <ds.dataset.SegmentationDataset object at 0x152203da9d50>, 'val': <ds.dataset.SegmentationDataset object at 0x152203d84790>, 'test': <ds.dataset.SegmentationDataset object at 0x152203d87650>}
Configuración de Entrenamiento:
  Model: RoiNet_Ablation3_Residual
  Dataset: FIVES
  Config File: code/config/config.json
  Epochs: 300
  Thresh Value: 100
  Batch Size: 1
  Num Workers: 32
  Learning Rate: 0.0001
  Weight Decay: 0.001
  Loss Function: Dice
  Loss Alpha: 0.2
  Loss Beta: 0.8
  Loss Gamma: 0.5
  Logging Enabled: True
  Output Prefix: RoiNet_Ablation3_Residual_
  Augmentation Config: {'enabled': True, 'geometric': False, 'elastic': False, 'intensity_and_color': False, 'gamma': False, 'noise': False, 'otrosfives': True}
  Restormer Enabled: False
  Output Directory: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-24-47
Parameters logged to: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-24-47/parameters_FIVES_RoiNet_Ablation3_Residual_Dice_True_False.log
Modelo cargado en GPU:
- Parámetros totales: 4687174
- Memoria ocupada por modelo en GPU: 17.88 MB
==== Memoria GPU - Después de cargar el modelo en GPU ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
USING: Dice
==== Memoria GPU - Inicio de época ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
Train Epoch 0:   0%|          | 0/480 [00:02<?, ?batch/s]
Train Epoch 0:   0%|          | 0/480 [00:12<?, ?batch/s, avg_loss=0.860, curr_loss=0.860, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  65%|██████▌   | 312/480 [02:46<01:24,  2.00batch/s, avg_loss=0.562, curr_loss=0.506, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  65%|██████▌   | 312/480 [02:47<01:24,  2.00batch/s, avg_loss=0.562, curr_loss=0.346, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  65%|██████▌   | 312/480 [02:47<01:24,  2.00batch/s, avg_loss=0.562, curr_loss=0.346, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  65%|██████▌   | 312/480 [02:47<01:24,  2.00batch/s, avg_loss=0.561, curr_loss=0.394, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  65%|██████▌   | 314/480 [02:47<01:23,  2.00batch/s, avg_loss=0.561, curr_loss=0.394, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  65%|██████▌   | 314/480 [02:47<01:23,  2.00batch/s, avg_loss=0.561, curr_loss=0.394, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  65%|██████▌   | 314/480 [02:48<01:23,  2.00batch/s, avg_loss=0.561, curr_loss=0.391, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  65%|██████▌   | 314/480 [02:48<01:23,  2.00batch/s, avg_loss=0.561, curr_loss=0.391, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  65%|██████▌   | 314/480 [02:48<01:23,  2.00batch/s, avg_loss=0.560, curr_loss=0.343, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▌   | 316/480 [02:48<01:22,  2.00batch/s, avg_loss=0.560, curr_loss=0.343, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▌   | 316/480 [02:48<01:22,  2.00batch/s, avg_loss=0.560, curr_loss=0.343, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▌   | 316/480 [02:49<01:22,  2.00batch/s, avg_loss=0.559, curr_loss=0.375, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▌   | 316/480 [02:49<01:22,  2.00batch/s, avg_loss=0.559, curr_loss=0.375, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▌   | 316/480 [02:49<01:22,  2.00batch/s, avg_loss=0.560, curr_loss=0.655, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▌   | 316/480 [02:49<01:22,  2.00batch/s, avg_loss=0.560, curr_loss=0.655, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▌   | 316/480 [02:50<01:22,  2.00batch/s, avg_loss=0.559, curr_loss=0.413, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▋   | 319/480 [02:50<01:20,  2.00batch/s, avg_loss=0.559, curr_loss=0.413, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▋   | 319/480 [02:50<01:20,  2.00batch/s, avg_loss=0.559, curr_loss=0.413, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▋   | 319/480 [02:50<01:20,  2.00batch/s, avg_loss=0.559, curr_loss=0.370, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▋   | 319/480 [02:50<01:20,  2.00batch/s, avg_loss=0.559, curr_loss=0.370, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▋   | 319/480 [02:51<01:20,  2.00batch/s, avg_loss=0.558, curr_loss=0.444, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▋   | 319/480 [02:51<01:20,  2.00batch/s, avg_loss=0.558, curr_loss=0.444, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  66%|██████▋   | 319/480 [02:51<01:20,  2.00batch/s, avg_loss=0.558, curr_loss=0.358, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  67%|██████▋   | 322/480 [02:51<01:18,  2.00batch/s, avg_loss=0.558, curr_loss=0.358, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  67%|██████▋   | 322/480 [02:51<01:18,  2.00batch/s, avg_loss=0.558, curr_loss=0.358, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  67%|██████▋   | 322/480 [02:52<01:18,  2.00batch/s, avg_loss=0.557, curr_loss=0.418, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  67%|██████▋   | 322/480 [02:52<01:18,  2.00batch/s, avg_loss=0.557, curr_loss=0.418, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  67%|██████▋   | 322/480 [02:52<01:18,  2.00batch/s, avg_loss=0.557, curr_loss=0.490, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  67%|██████▋   | 322/480 [02:52<01:18,  2.00batch/s, avg_loss=0.557, curr_loss=0.490, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  67%|██████▋   | 322/480 [02:53<01:18,  2.00batch/s, avg_loss=0.556, curr_loss=0.305, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 325/480 [02:53<01:17,  2.00batch/s, avg_loss=0.556, curr_loss=0.305, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 325/480 [02:53<01:17,  2.00batch/s, avg_loss=0.556, curr_loss=0.305, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 325/480 [02:53<01:17,  2.00batch/s, avg_loss=0.556, curr_loss=0.578, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 325/480 [02:53<01:17,  2.00batch/s, avg_loss=0.556, curr_loss=0.578, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 325/480 [02:54<01:17,  2.00batch/s, avg_loss=0.556, curr_loss=0.386, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 325/480 [02:54<01:17,  2.00batch/s, avg_loss=0.556, curr_loss=0.386, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 325/480 [02:54<01:17,  2.00batch/s, avg_loss=0.556, curr_loss=0.609, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 328/480 [02:54<01:16,  2.00batch/s, avg_loss=0.556, curr_loss=0.609, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 328/480 [02:54<01:16,  2.00batch/s, avg_loss=0.556, curr_loss=0.609, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 328/480 [02:55<01:16,  2.00batch/s, avg_loss=0.556, curr_loss=0.433, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 328/480 [02:55<01:16,  2.00batch/s, avg_loss=0.556, curr_loss=0.433, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 328/480 [02:55<01:16,  2.00batch/s, avg_loss=0.555, curr_loss=0.428, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 328/480 [02:55<01:16,  2.00batch/s, avg_loss=0.555, curr_loss=0.428, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  68%|██████▊   | 328/480 [02:56<01:16,  2.00batch/s, avg_loss=0.555, curr_loss=0.350, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  69%|██████▉   | 331/480 [02:56<01:14,  2.00batch/s, avg_loss=0.555, curr_loss=0.350, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  69%|██████▉   | 331/480 [02:56<01:14,  2.00batch/s, avg_loss=0.555, curr_loss=0.350, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  69%|██████▉   | 331/480 [02:56<01:14,  2.00batch/s, avg_loss=0.554, curr_loss=0.359, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  69%|██████▉   | 331/480 [02:56<01:14,  2.00batch/s, avg_loss=0.554, curr_loss=0.359, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  69%|██████▉   | 331/480 [02:57<01:14,  2.00batch/s, avg_loss=0.553, curr_loss=0.378, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  69%|██████▉   | 331/480 [02:57<01:14,  2.00batch/s, avg_loss=0.553, curr_loss=0.378, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  69%|██████▉   | 331/480 [02:57<01:14,  2.00batch/s, avg_loss=0.553, curr_loss=0.414, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|██████▉   | 334/480 [02:57<01:13,  2.00batch/s, avg_loss=0.553, curr_loss=0.414, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|██████▉   | 334/480 [02:57<01:13,  2.00batch/s, avg_loss=0.553, curr_loss=0.414, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|██████▉   | 334/480 [02:58<01:13,  2.00batch/s, avg_loss=0.553, curr_loss=0.367, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|██████▉   | 334/480 [02:58<01:13,  2.00batch/s, avg_loss=0.553, curr_loss=0.367, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|██████▉   | 334/480 [02:58<01:13,  2.00batch/s, avg_loss=0.552, curr_loss=0.452, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|███████   | 336/480 [02:58<01:12,  2.00batch/s, avg_loss=0.552, curr_loss=0.452, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|███████   | 336/480 [02:58<01:12,  2.00batch/s, avg_loss=0.552, curr_loss=0.452, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|███████   | 336/480 [02:59<01:12,  2.00batch/s, avg_loss=0.552, curr_loss=0.415, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|███████   | 336/480 [02:59<01:12,  2.00batch/s, avg_loss=0.552, curr_loss=0.415, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|███████   | 336/480 [02:59<01:12,  2.00batch/s, avg_loss=0.551, curr_loss=0.359, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|███████   | 336/480 [02:59<01:12,  2.00batch/s, avg_loss=0.551, curr_loss=0.359, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  70%|███████   | 336/480 [03:00<01:12,  2.00batch/s, avg_loss=0.551, curr_loss=0.468, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████   | 339/480 [03:00<01:10,  2.00batch/s, avg_loss=0.551, curr_loss=0.468, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████   | 339/480 [03:00<01:10,  2.00batch/s, avg_loss=0.551, curr_loss=0.468, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████   | 339/480 [03:00<01:10,  2.00batch/s, avg_loss=0.550, curr_loss=0.380, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████   | 339/480 [03:00<01:10,  2.00batch/s, avg_loss=0.550, curr_loss=0.380, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████   | 339/480 [03:01<01:10,  2.00batch/s, avg_loss=0.550, curr_loss=0.345, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████   | 339/480 [03:01<01:10,  2.00batch/s, avg_loss=0.550, curr_loss=0.345, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████   | 339/480 [03:01<01:10,  2.00batch/s, avg_loss=0.549, curr_loss=0.322, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████▏  | 342/480 [03:01<01:09,  2.00batch/s, avg_loss=0.549, curr_loss=0.322, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████▏  | 342/480 [03:01<01:09,  2.00batch/s, avg_loss=0.549, curr_loss=0.322, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████▏  | 342/480 [03:02<01:09,  2.00batch/s, avg_loss=0.549, curr_loss=0.531, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████▏  | 342/480 [03:02<01:09,  2.00batch/s, avg_loss=0.549, curr_loss=0.531, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████▏  | 342/480 [03:02<01:09,  2.00batch/s, avg_loss=0.549, curr_loss=0.455, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████▏  | 342/480 [03:02<01:09,  2.00batch/s, avg_loss=0.549, curr_loss=0.455, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  71%|███████▏  | 342/480 [03:03<01:09,  2.00batch/s, avg_loss=0.549, curr_loss=0.418, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▏  | 345/480 [03:03<01:07,  2.00batch/s, avg_loss=0.549, curr_loss=0.418, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▏  | 345/480 [03:03<01:07,  2.00batch/s, avg_loss=0.549, curr_loss=0.418, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▏  | 345/480 [03:03<01:07,  2.00batch/s, avg_loss=0.549, curr_loss=0.745, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▏  | 345/480 [03:03<01:07,  2.00batch/s, avg_loss=0.549, curr_loss=0.745, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▏  | 345/480 [03:04<01:07,  2.00batch/s, avg_loss=0.549, curr_loss=0.362, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▏  | 345/480 [03:04<01:07,  2.00batch/s, avg_loss=0.549, curr_loss=0.362, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▏  | 345/480 [03:04<01:07,  2.00batch/s, avg_loss=0.549, curr_loss=0.546, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▎  | 348/480 [03:04<01:05,  2.00batch/s, avg_loss=0.549, curr_loss=0.546, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▎  | 348/480 [03:04<01:05,  2.00batch/s, avg_loss=0.549, curr_loss=0.546, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▎  | 348/480 [03:05<01:05,  2.00batch/s, avg_loss=0.548, curr_loss=0.316, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▎  | 348/480 [03:05<01:05,  2.00batch/s, avg_loss=0.548, curr_loss=0.316, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▎  | 348/480 [03:05<01:05,  2.00batch/s, avg_loss=0.547, curr_loss=0.314, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▎  | 348/480 [03:05<01:05,  2.00batch/s, avg_loss=0.547, curr_loss=0.314, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  72%|███████▎  | 348/480 [03:06<01:05,  2.00batch/s, avg_loss=0.547, curr_loss=0.543, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  73%|███████▎  | 351/480 [03:06<01:04,  2.00batch/s, avg_loss=0.547, curr_loss=0.543, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  73%|███████▎  | 351/480 [03:06<01:04,  2.00batch/s, avg_loss=0.547, curr_loss=0.543, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  73%|███████▎  | 351/480 [03:06<01:04,  2.00batch/s, avg_loss=0.547, curr_loss=0.369, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  73%|███████▎  | 351/480 [03:06<01:04,  2.00batch/s, avg_loss=0.547, curr_loss=0.369, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  73%|███████▎  | 351/480 [03:07<01:04,  2.00batch/s, avg_loss=0.547, curr_loss=0.836, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▎  | 353/480 [03:07<01:03,  2.00batch/s, avg_loss=0.547, curr_loss=0.836, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▎  | 353/480 [03:07<01:03,  2.00batch/s, avg_loss=0.547, curr_loss=0.836, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▎  | 353/480 [03:07<01:03,  2.00batch/s, avg_loss=0.548, curr_loss=0.656, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▎  | 353/480 [03:07<01:03,  2.00batch/s, avg_loss=0.548, curr_loss=0.656, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▎  | 353/480 [03:08<01:03,  2.00batch/s, avg_loss=0.547, curr_loss=0.374, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▍  | 355/480 [03:08<01:02,  2.00batch/s, avg_loss=0.547, curr_loss=0.374, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▍  | 355/480 [03:08<01:02,  2.00batch/s, avg_loss=0.547, curr_loss=0.374, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▍  | 355/480 [03:08<01:02,  2.00batch/s, avg_loss=0.547, curr_loss=0.341, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▍  | 355/480 [03:08<01:02,  2.00batch/s, avg_loss=0.547, curr_loss=0.341, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▍  | 355/480 [03:09<01:02,  2.00batch/s, avg_loss=0.546, curr_loss=0.380, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▍  | 355/480 [03:09<01:02,  2.00batch/s, avg_loss=0.546, curr_loss=0.380, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  74%|███████▍  | 355/480 [03:09<01:02,  2.00batch/s, avg_loss=0.546, curr_loss=0.340, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▍  | 358/480 [03:09<01:00,  2.00batch/s, avg_loss=0.546, curr_loss=0.340, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▍  | 358/480 [03:09<01:00,  2.00batch/s, avg_loss=0.546, curr_loss=0.340, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▍  | 358/480 [03:10<01:00,  2.00batch/s, avg_loss=0.546, curr_loss=0.587, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▍  | 358/480 [03:10<01:00,  2.00batch/s, avg_loss=0.546, curr_loss=0.587, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▍  | 358/480 [03:10<01:00,  2.00batch/s, avg_loss=0.545, curr_loss=0.410, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▍  | 358/480 [03:10<01:00,  2.00batch/s, avg_loss=0.545, curr_loss=0.410, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▍  | 358/480 [03:11<01:00,  2.00batch/s, avg_loss=0.547, curr_loss=1.000, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▌  | 361/480 [03:11<00:59,  2.00batch/s, avg_loss=0.547, curr_loss=1.000, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▌  | 361/480 [03:11<00:59,  2.00batch/s, avg_loss=0.547, curr_loss=1.000, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▌  | 361/480 [03:11<00:59,  2.00batch/s, avg_loss=0.546, curr_loss=0.286, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▌  | 361/480 [03:11<00:59,  2.00batch/s, avg_loss=0.546, curr_loss=0.286, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▌  | 361/480 [03:12<00:59,  2.00batch/s, avg_loss=0.546, curr_loss=0.381, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▌  | 361/480 [03:12<00:59,  2.00batch/s, avg_loss=0.546, curr_loss=0.381, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  75%|███████▌  | 361/480 [03:12<00:59,  2.00batch/s, avg_loss=0.545, curr_loss=0.358, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  76%|███████▌  | 364/480 [03:12<00:58,  2.00batch/s, avg_loss=0.545, curr_loss=0.358, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  76%|███████▌  | 364/480 [03:12<00:58,  2.00batch/s, avg_loss=0.545, curr_loss=0.358, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  76%|███████▌  | 364/480 [03:13<00:58,  2.00batch/s, avg_loss=0.544, curr_loss=0.296, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  76%|███████▌  | 364/480 [03:13<00:58,  2.00batch/s, avg_loss=0.544, curr_loss=0.296, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  76%|███████▌  | 364/480 [03:13<00:58,  2.00batch/s, avg_loss=0.544, curr_loss=0.429, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  76%|███████▋  | 366/480 [03:13<00:57,  2.00batch/s, avg_loss=0.544, curr_loss=0.429, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  76%|███████▋  | 366/480 [03:13<00:57,  2.00batch/s, avg_loss=0.544, curr_loss=0.429, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  76%|███████▋  | 366/480 [03:14<00:57,  2.00batch/s, avg_loss=0.543, curr_loss=0.316, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  76%|███████▋  | 366/480 [03:14<00:57,  2.00batch/s, avg_loss=0.543, curr_loss=0.316, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  76%|███████▋  | 366/480 [03:14<00:57,  2.00batch/s, avg_loss=0.543, curr_loss=0.469, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 368/480 [03:14<00:56,  2.00batch/s, avg_loss=0.543, curr_loss=0.469, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 368/480 [03:14<00:56,  2.00batch/s, avg_loss=0.543, curr_loss=0.469, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 368/480 [03:15<00:56,  2.00batch/s, avg_loss=0.543, curr_loss=0.324, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 368/480 [03:15<00:56,  2.00batch/s, avg_loss=0.543, curr_loss=0.324, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 368/480 [03:15<00:56,  2.00batch/s, avg_loss=0.542, curr_loss=0.488, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 368/480 [03:15<00:56,  2.00batch/s, avg_loss=0.542, curr_loss=0.488, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 368/480 [03:16<00:56,  2.00batch/s, avg_loss=0.542, curr_loss=0.326, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 371/480 [03:16<00:54,  2.00batch/s, avg_loss=0.542, curr_loss=0.326, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 371/480 [03:16<00:54,  2.00batch/s, avg_loss=0.542, curr_loss=0.326, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 371/480 [03:16<00:54,  2.00batch/s, avg_loss=0.542, curr_loss=0.496, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 371/480 [03:16<00:54,  2.00batch/s, avg_loss=0.542, curr_loss=0.496, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  77%|███████▋  | 371/480 [03:17<00:54,  2.00batch/s, avg_loss=0.541, curr_loss=0.342, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  78%|███████▊  | 373/480 [03:17<00:53,  2.00batch/s, avg_loss=0.541, curr_loss=0.342, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  78%|███████▊  | 373/480 [03:17<00:53,  2.00batch/s, avg_loss=0.541, curr_loss=0.342, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  78%|███████▊  | 373/480 [03:18<00:53,  2.00batch/s, avg_loss=0.541, curr_loss=0.422, gpu_usage=GPU 0: 140.6MB]
